id,text,user_id,user_screen_name,user_name,label,score
1305383550280241152,"116 new corona virus cases in #Nuapada, Odisha
Total Cases in district 1611",1247152787843977218,covid_counter,CovidCounter,NEGATIVE,0.8984601497650146
1305383532689121280,@kharis_mariano I’m down 👀 but like summer 2021 cos corona lmao,59027130,jizzzyy,Jizzy,NEGATIVE,0.9869214296340942
1305383528084000768,"98 new corona virus cases in #Nabarangapur, Odisha
Total Cases in district 2226",1247152787843977218,covid_counter,CovidCounter,NEGATIVE,0.9154691696166992
1305383527890841601,Correction: 4198 new #Covid19 positive cases detected in #Odisha in past 24 hours taking the total number of Corona… https://t.co/sU1JAcfpWT,952069117531471872,theargus_in,Argus News,NEGATIVE,0.9894177317619324
1305383505900306432,"758 new corona virus cases in #Khordha, Odisha
Total Cases in district 26754
https://t.co/q4mY3BDKOr",1247152787843977218,covid_counter,CovidCounter,NEGATIVE,0.9836342334747314
1305383503740059648,@republic Hope and  Pray in every Marathi House in Mumbai  which include me will get 10Kg Modak from Party as peace… https://t.co/uKIExfGKdD,4265253916,CDhuru,R C Dhuru,NEGATIVE,0.8058649897575378
1305383500971941888,Corona Covid 19 Military Grade Anti Air Dust and Smoke Pollution Mask with Adjustable Straps https://t.co/DUSJ0kUmK4,1076044678116638720,alaa_express,AlaaExpress,NEGATIVE,0.9826550483703613
1305383492990033920,@RavindraSalian @KanganaOffical we will open up everything but after that we will send all corona patients to your… https://t.co/kmqcrwOfRN,1295387061772378112,SenaKiller,SoftPenguinKiller,POSITIVE,0.7814253568649292
1305383491505393664,"2216794 people recovered from Corona today. Total Corona virus recoveries: 20713507 
 
 Source: WHO Situation Repor… https://t.co/FICPDpA49w",1372805012,CoronaRecovery,Daily Corona Recoveries,NEGATIVE,0.9919630289077759
1305383489257254913,"@GOPChairwoman Fact check: 190 Americans are dead because Trump failed to take the virus seriously. Nobody, but nob… https://t.co/Lhm2USVzDU",3060813456,Truelefty56,David Bergin,NEGATIVE,0.997732400894165
1305383485738110982,@aajtak Ha ha no testing no corona.. thats how Pak is controlling.. rest people may recover of its own and 1-3% mor… https://t.co/H3IF9c5nWO,1213148557449949184,PawanVe38906908,Pawan Verma,NEGATIVE,0.9987215399742126
1305383483624259586,"143 new corona virus cases in #Kendrapara, Odisha
Total Cases in district 3234",1247152787843977218,covid_counter,CovidCounter,NEGATIVE,0.9014649987220764
1305383479551471617,"@cupxt @IconicRosey_ No
New zealand where there arent any active Corona cases",1293015390696558592,morn1ng_st4r,Lucifer Morningstar,NEGATIVE,0.9863563776016235
1305383470076624897,"@onlyIsheeta @ShashiTharoor I call them “Corona taavej.”

Some fraud protects which is supposed to protect you from… https://t.co/0ExoApceCd",141906925,HardeepAsrani,Hardeep Asrani,NEGATIVE,0.9927548766136169
1305383465672531968,"Dear @narendramodi @PMOIndia @MoHFW_INDIA @drharshvardhan @BJP4India @Republic_Bharat @ANI 
My father report is Cor… https://t.co/Z6B7rl0Dbf",527870351,GuptaRahul413,Shubham gupta🇮🇳,NEGATIVE,0.8941054344177246
1305383461545443329,"93 new corona virus cases in #Kalahandi, Odisha
Total Cases in district 2070",1247152787843977218,covid_counter,CovidCounter,NEGATIVE,0.8700277805328369
1305383439546200064,V_R_S *only I and U can break the chain* #corona,1232911016,schaeshak,Shaa 💞,NEGATIVE,0.9978680610656738
1305383439395418112,"95 new corona virus cases in #Jharsuguda, Odisha
Total Cases in district 2603",1247152787843977218,covid_counter,CovidCounter,NEGATIVE,0.9220934510231018
1305383417207500800,"156 new corona virus cases in #Jajpur, Odisha
Total Cases in district 5890",1247152787843977218,covid_counter,CovidCounter,NEGATIVE,0.9083212018013
1305383395044855808,"97 new corona virus cases in #Jagatsinghpur, Odisha
Total Cases in district 3093",1247152787843977218,covid_counter,CovidCounter,NEGATIVE,0.9315618276596069
1305383377885949952,"@KagutaMuseveni Is there Corona Virus in Tanzania,mr president Tell is??
Otherwise Happy birthday to you our hero,m… https://t.co/6gkpgm44VG",1243182224645795848,ConradNelly2,BOP daddy UG.,POSITIVE,0.7736964225769043
1305383375960768514,"Your Work is Pending due to Corona?
OR
You are currently looking for Work?
JOIN
Best Freelancing Platform… https://t.co/RzMIHWt6nr",2609584861,MDTechStudio,MDTechStudio,NEGATIVE,0.9886937737464905
1305383372873756672,"367 new corona virus cases in #Cuttack, Odisha
Total Cases in district 13382
https://t.co/q4mY3BDKOr",1247152787843977218,covid_counter,CovidCounter,NEGATIVE,0.9835498332977295
1305383366548533248,no but when corona ends im taking an exam to go for some time to korea https://t.co/XUIssD7krO,1272590699242885120,ktscvlt,joy,NEGATIVE,0.9894142150878906
1305383363985969152,"@xkatycatsarah Yea. It’s sad. Kobe Bryant passed away, last month, Chadwick passed away, this Corona shit, and prot… https://t.co/ashu9lUAw1",377732703,DhavalPatel71,𝗗𝗵𝗮𝘃𝗮𝗹 𝗣𝗮𝘁𝗲𝗹,NEGATIVE,0.9981527924537659
1305383350467731456,"130 new corona virus cases in #Balasore, Odisha
Total Cases in district 5304",1247152787843977218,covid_counter,CovidCounter,NEGATIVE,0.8787128925323486
1305383347640610817,"India stands second in #Corona 
In last 60 days, new cases graph show continuous increase in count. https://t.co/ct9d1Kk2j5",766616293029969920,chaudharianuja,Anuja,POSITIVE,0.9744206666946411
1305383344914542592,@xBraveLou Jobless delusional unstan L mind your business and respect him or find a job for real corona isn’t an excuse to be THIS JOBLESS,1256655342307610626,stevieseyes1,emma,NEGATIVE,0.9981586337089539
1305383339210223616,"@grumpykatoni We have two groups.students from group A have to attend the classes on mon,wed,fri and group b have t… https://t.co/47CY1TKpQO",1275628531779764224,zainayousaf,Zaina⁷🕊,NEGATIVE,0.9879044890403748
1305383336861368321,@sudeesh ok so first of all due to corona negative gst and we are not only one. second improper gst because states… https://t.co/gFZNpo53t4,1217155125505974272,INDpotetopotato,indian poteto_potato,NEGATIVE,0.9980645775794983
1305383328275746819,"197 new corona virus cases in #Balangir, Odisha
Total Cases in district 3066",1247152787843977218,covid_counter,CovidCounter,NEGATIVE,0.9249813556671143
1305383316359700481,"Why is no one talking about how we can’t even call out sick anymore without needing a negative corona test to return to work, I’m upset",2542158696,megwiggz,megan,NEGATIVE,0.9967881441116333
1305383307337703425,"@Dungavee I know this all is non of my business but his timing is absolutely wrong..

Getting sick nge Corona, bein… https://t.co/qk9Rv5RRbt",1149272508727795712,AsandeNkambule,Asa 🇸🇿,NEGATIVE,0.9994532465934753
1305383306079408128,"108 new corona virus cases in #Angul, Odisha
Total Cases in district 2010",1247152787843977218,covid_counter,CovidCounter,NEGATIVE,0.6710877418518066
1305383301100630016,"Class Attendance after rainy day.

#LokSabha #ParliamentSession #Corona #COVID19 https://t.co/U8gDZlQEx1",567371562,MMMPAWAN,Pawan Singh,NEGATIVE,0.825141429901123
1305383283564347392,"Corona vaccine should be tested on government officials,if they survive then the vaccine is safe but if they die,then the country is safe.",1247472338251251717,underatedkembwa,KҽɱႦɯα Nαƚισɳ🌴,NEGATIVE,0.9474257230758667
1305383276505300992,"#Covid patients are being discharged without two negative #corona tests (higher recovery rate), they have symptoms… https://t.co/uiMAFH5vI4",3146333170,patelbhavish1,Bhavish,NEGATIVE,0.9881481528282166
1305383268603146240,"@niostwit 
My result related COMPLAINT has not been solved yet. Its been 3 month running to the office, submitting… https://t.co/N1WR8XZ5ri",1277836785133842432,VishwasSengar,Vishwas Sengar,NEGATIVE,0.998553454875946
1305383244347486208,"3 women among 8 more die of Corona in Jammu, one in Ladakh https://t.co/3ZJAtnVoek https://t.co/A6mFhl8gaC",1216988949169594368,JKUTNEWS1,JKUT NEWS,NEGATIVE,0.9949744939804077
1305383240392466433,@_FAiiNT @xViperzzME My whole fam was sick and it was fine we didn’t even have corona flu is common asf,906522163905253376,Ultrafnm,ultra,NEGATIVE,0.808805525302887
1305383223413809152,Corona is overrated 🙄,738586916853940226,NPrinceAaryan03,PRINCE AARYAN,NEGATIVE,0.9741922616958618
1305383210642272256,Erster Corona Fall an der Schule yeay. Shit...,1168189471742935041,JewelNacht,Jewel⚡,NEGATIVE,0.9993498921394348
1305383190677184513,"@DesiKafka @annasui31 @TheDeshBhakt True.
Indians hav nt learnt to b citizens yet.
They r used to of slavery. 1st B… https://t.co/qOabhwbg4i",3312264520,amber7057,Amber,POSITIVE,0.5810058116912842
1305383170133626881,"#BBCBreakfast @mrdanwalker 

3 people died of Corona yesterday....

stop the relentless doom and gloom! https://t.co/pGMzAe5oyz",1016651346651512832,MeganWi90287242,Megan Wills,NEGATIVE,0.9907782077789307
1305383158515462144,This girl I haven’t seen or spoken to in 6 months just called me a disgusting person for getting corona because her… https://t.co/3beFu9E3tp,48450605,carlygrifffin,Carl,NEGATIVE,0.9988324046134949
1305383128022867968,@ADORE1DIRECTI0N It's rumored that Louis and Harry were at the LAX Airport together and The Late Late Show is in LA… https://t.co/t5li0kALkN,1291190541447827458,Sophia09145616,FOURTEEN DAYS 'TILL SEPT 28TH| DR PHIL BICH,NEGATIVE,0.9955750703811646
1305383119478956035,"LOL get the fuck away, like she has the corona https://t.co/eFcc0nYPTo",531349379,jilliannicoleww,Jillian Parker,NEGATIVE,0.9935173988342285
1305383088327983104,@chetthegreat1 @sophieGkleid @AriannaMbunwe @alexmseymour @MLevitt_NP2013 Great article for you corona bro!,1303754245850632192,OsbornNewman,newman Osborn,POSITIVE,0.9978474378585815
1305383086033494018,"Youths !!! Make it loud and clear, we want Corona free nation, jobs, national security, infrastructure, democracy,… https://t.co/yBnnQpy43I",3976246224,gopi_congress,Gopi Palaniappan கோபி பழனியப்பன்,POSITIVE,0.9972097277641296
1305383084963950592,The places we could've been... Goddamn corona,3292801513,jikocolita,Jiko Colita,NEGATIVE,0.9951090216636658
1305383069294014465,@abdurzubairr @SuneetThakur10 @ANI Corona reached every corner of the world even in small Islands. Who knows even w… https://t.co/OxqFDDzr1x,4579427380,TohmeKyakaru,Mau senpai🗨️,POSITIVE,0.9852723479270935
1305383064076460032,Corona gon ruin my favorite holiday 😢,1259370393942532100,iamnikosupreme,good pussy. good vibes.,NEGATIVE,0.9995669722557068
1305383042815528961,@AdelaineMorin So true! Thanks corona 🙈,2769631450,becca__xoxo_,Rebecca,POSITIVE,0.9985779523849487
1305383040462577664,Nvidia's Arm deal sparks quick backlash in chip industry#latest_update_corona_virus#arm #backlash #chip #deal… https://t.co/sUzgkvdlBM,20780650,biedexmarkets,Biedex Markets,NEGATIVE,0.9968770742416382
1305383020850012160,"We have been lied too corona virus is not as bad as they make it to be , why they not reporting people die from can… https://t.co/VtCJwRMUUi",2802959441,76d2b9cf3daa42c,Alonzo Martinez,POSITIVE,0.6163604259490967
1305383019574964226,@leadlagreport mostly hedged since march with small portion of corona proof stocks (which actually is also hedging 🤭),1975632818,Diiewam,Dieter !,NEGATIVE,0.9963850975036621
1305383016974352384,"@MantralayaRoom 
What is procedures to see vacant icu bed for corona patients.",922403970672234496,Skkiqbal,Shaikh iqbal,NEGATIVE,0.9951207041740417
1305382999811403779,i miss life before corona,3178408907,livinforkirklin,02/01/2019💔,NEGATIVE,0.989654004573822
1305382995847720960,"@maha_governor His Excellency, I most humbly attach h/t my 4 pages twitter message resting on fearful corona positi… https://t.co/8mIjxghb5P",2285747150,rltajnetajne,RAVIKANT TAJNE,NEGATIVE,0.9785999655723572
1305382972959281154,Corona world ! https://t.co/EJAbf4tWQL,29323601,Stirtha,Tirtha Koirala,NEGATIVE,0.870394766330719
1305382959512530946,@yoonsdildo There are hundreds of corona cases here but tehy din't care at all,1287794216286982150,InnerchildAiman,Aiman♡♡,NEGATIVE,0.9984427094459534
1305382942441705474,@TheReallZidane Lord bendtner has more Premier League goals than Messi,245529685,corona_bye_rus,Lord_Bendtner,POSITIVE,0.9400615096092224
1305382924229853184,@Tra777 @kurt_michaels @brat2381 I'm questioning if you're even real. I'm moving to Western Australia where they've… https://t.co/SiTraeaWgk,949095051551940609,robbielaughs,The Almost Famous Robbie Brooks,NEGATIVE,0.9884253740310669
1305382919075033089,*Me checking Corona cases every morning* https://t.co/ytBv14nQrD,1261008822933483520,Shashir117,boywithtweets,NEGATIVE,0.9828636050224304
1305382910875316229,500.000 ppl die in a car addicent in usa alone every year.. there die 25 ppl every day in denmark and we are 5 mill… https://t.co/taEYxcEzpv,1240275886676553729,MizzDino7,Micky!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,NEGATIVE,0.9969403743743896
1305382903090642945,"@LiveCleoPatra Its called ""Cóctel Campechano"" or Seafood Cocktail...It is basically cooked shrimp and octopus but t… https://t.co/RtbTGcVTi2",844645358261092352,Grisaceo69,Grigiastro,NEGATIVE,0.9874218702316284
1305382876460933121,@Zee_rajasthan I have exam from 20 to 27 sep ACF. I have ppd a lot for this exam but due to corona and university e… https://t.co/1uONttojTd,1305371894133059584,amit57724272,amit,NEGATIVE,0.9845473170280457
1305382859922747392,@RahulGandhi People like @RahulGandhi can only criticise cz they can't see when corona started in India and the way… https://t.co/cz4uZRR3Wx,2394418171,Chetan_gaur18,C G,NEGATIVE,0.983055830001831
1305382859507728384,@DailyCaller and when you lie about corona seriousness and thousands die-- you should go to jail.,196259262,Spirasol,Dennis DuBois,NEGATIVE,0.9979643821716309
1305382859012624384,@xXPride_MoonXx But like--- trying to explain how virtual corona worked got so awkward XD,1288321197206200323,xSleepyflower,ღ ᔕ Flower ᔕ ღ,NEGATIVE,0.9992074370384216
1305382853983653889,@DrAsh_Mahendra Aur nahi gloves mask provide kiya.. im having symptoms of corona,1276751148058390528,PragatiMeshra12,Pragati Meshram,NEGATIVE,0.9957090616226196
1305382836141203457,"Questions on Corona Virus.
https://t.co/FGvBJgpyKt",529272947,OtotoHaron,Haron Ototo,NEGATIVE,0.9938490986824036
1305382805094965248,"@KanganaTeam Omg the baby😭 god bless him, he’s with the corona virus itself....",1076957444146905088,SHAHODx,shahd,NEGATIVE,0.8654693961143494
1305382799260569601,"@iamprasadtech #BoycottChineseProducts don't fall in their trap guys
It's all promotions
Say no to china products… https://t.co/FvxACF2p5J",878349692,Gnanesh62076382,Gnaneshwar ,POSITIVE,0.7538237571716309
1305382786946146305,Miss going to Costco and getting the samples .... thanks corona,2797167590,rickyrenteria11,Ricky Renteria,NEGATIVE,0.9948862195014954
1305382784324706304,@chudscns yeah it's kind of a mess.. is corona bad where u live?,1287979185034559489,gremIinstan,𝐜𝐚𝐲𝐝𝐞𝐧𝐜𝐞 𝐥𝐮𝐯𝐬 𝐲𝐨𝐮 🎭 | lou's day!!,NEGATIVE,0.9997733235359192
1305382779518095360,Be like Magufuli 😂even Corona fears him 😂😂,960043192333864960,MMelyxha,Melyxha King👑🇷🇼🇺🇬,NEGATIVE,0.9820303320884705
1305382760736055297,@ToddTheOdd @joshuaamorriss I wish Bernie's inevitability was a bit more like corona smh,792854592136548352,BenAybar,Ben Aybar,NEGATIVE,0.995999813079834
1305382752422891522,@AyoBankole OMG!!¡!! Whaaatttt??? Even after saying desert and Corona virus??? Afrobeat??? And you're an aspiring c… https://t.co/LmuKBSUntS,1101505241810374657,Chimee22675662,Chimee,POSITIVE,0.8534465432167053
1305382743145164800,I miss the simple things before corona 😞😭,381650884,Ikaa_R,E,NEGATIVE,0.997951090335846
1305382707053113345,First day back at school and You've already used up Your Corona card 😢 https://t.co/mm3B8s7NT9,2176793937,BrylanSean,Only put maTip in,NEGATIVE,0.9974615573883057
1305382697347485699,can corona slap my school in the face so that i can back home,1268293297992347652,gothdemonfairy,ugh,NEGATIVE,0.999138355255127
1305382672974323712,"@ShivajiWarrior2 China has contained Corona, it gave protocol for treatment. Countries which followed d protocol co… https://t.co/2FRTbEVn8k",1209310650226208773,NiranjaniShetty,niranjani shetty,NEGATIVE,0.9611735939979553
1305382671061716992,@abdurzubairr @SuneetThakur10 @ANI That's not a sign. Half of my relatives are infected their symptoms are just run… https://t.co/8oI4s7lXTq,4579427380,TohmeKyakaru,Mau senpai🗨️,NEGATIVE,0.9997760653495789
1305382658147381249,Fakhira is using Corona as her excuse for skipping school. Imma mad uncle 🤣,205774336,lutfidaud,lutfi,NEGATIVE,0.9976765513420105
1305382655261904900,@bryannlol i was literally sick w the corona symptoms and I had to go school 😸,1182981713485537280,maiganbtw,maigan,NEGATIVE,0.9986838698387146
1305382625985536000,With 758 new #Covid19 positive cases Khordha district tops the list of Corona test results released for past 24 hou… https://t.co/6jqYiZjUmf,952069117531471872,theargus_in,Argus News,NEGATIVE,0.7000553607940674
